ID,Link,Date,Sport,Country,League
jHkVX4yI,https://www.betexplorer.com/hockey/austria/ice-hockey-league/val-pusteria-black-wings-linz/jHkVX4yI/,"2022,9,25,19,30",hockey,austria,ice-hockey-league
EoPUiWhH,https://www.betexplorer.com/hockey/europe/alps-hockey-league/bregenzerwald-ritten/EoPUiWhH/,"2022,9,25,19,30",hockey,europe,alps-hockey-league
KOPQhCwB,https://www.betexplorer.com/hockey/europe/alps-hockey-league/kitzbuhel-fassa/KOPQhCwB/,"2022,9,25,19,30",hockey,europe,alps-hockey-league
hxOYjj8N,https://www.betexplorer.com/hockey/europe/alps-hockey-league/merano-acroni-jesenice/hxOYjj8N/,"2022,9,25,19,30",hockey,europe,alps-hockey-league
r5wCc3nK,https://www.betexplorer.com/hockey/switzerland/national-league/lugano-lausanne/r5wCc3nK/,"2022,9,25,19,45",hockey,switzerland,national-league
0nakBFrg,https://www.betexplorer.com/hockey/switzerland/swiss-league/gck-lions-visp/0nakBFrg/,"2022,9,25,19,45",hockey,switzerland,swiss-league
f9bgAZca,https://www.betexplorer.com/hockey/switzerland/swiss-league/winterthur-la-chaux-de-fonds/f9bgAZca/,"2022,9,25,20,00",hockey,switzerland,swiss-league
Q12LGg8P,https://www.betexplorer.com/hockey/united-kingdom/elite-league/cardiff-glasgow/Q12LGg8P/,"2022,9,25,20,00",hockey,united-kingdom,elite-league
SAlmCDGt,https://www.betexplorer.com/hockey/united-kingdom/elite-league/fife-manchester/SAlmCDGt/,"2022,9,25,20,15",hockey,united-kingdom,elite-league
ADIwjANT,https://www.betexplorer.com/hockey/europe/alps-hockey-league/cortina-vipiteno-sterzing-broncos/ADIwjANT/,"2022,9,25,20,30",hockey,europe,alps-hockey-league
ld7IXpQc,https://www.betexplorer.com/hockey/canada/qmjhl/baie-comeau-drakkar-rimouski-oceanic/ld7IXpQc/,"2022,9,25,22,00",hockey,canada,qmjhl
Ya7jxqgb,https://www.betexplorer.com/hockey/usa/nhl/philadelphia-flyers-boston-bruins/Ya7jxqgb/,"2022,9,25,1,00",hockey,usa,nhl
QgCsAuSe,https://www.betexplorer.com/hockey/usa/nhl/toronto-maple-leafs-ottawa-senators/QgCsAuSe/,"2022,9,25,1,00",hockey,usa,nhl
xGzW9ss6,https://www.betexplorer.com/hockey/canada/whl/brandon-wheat-kings-winnipeg-ice/xGzW9ss6/,"2022,9,25,2,00",hockey,canada,whl
Cj6fy384,https://www.betexplorer.com/hockey/usa/nhl/arizona-coyotes-st-louis-blues/Cj6fy384/,"2022,9,25,2,00",hockey,usa,nhl
ATYw8LBI,https://www.betexplorer.com/hockey/canada/whl/medicine-hat-tigers-lethbridge-hurricanes/ATYw8LBI/,"2022,9,25,3,00",hockey,canada,whl
zcXmdJsg,https://www.betexplorer.com/hockey/asia/asia-league/oji-eagles-yokohama-grits/zcXmdJsg/,"2022,9,25,8,00",hockey,asia,asia-league
ILMhewca,https://www.betexplorer.com/hockey/asia/asia-league/tohoku-free-blades-east-hokkaido-cranes/ILMhewca/,"2022,9,25,8,00",hockey,asia,asia-league
dCLdfcC5,https://www.betexplorer.com/hockey/asia/asia-league/anyang-halla-nikko-ice-bucks/dCLdfcC5/,"2022,9,25,9,00",hockey,asia,asia-league
4fjXZqII,https://www.betexplorer.com/hockey/russia/vhl/gornyak-vhl-dinamo-st-petersburg-vhl/4fjXZqII/,"2022,9,25,10,00",hockey,russia,vhl
IVyDV6oh,https://www.betexplorer.com/hockey/russia/mhl/avto-mhl-tolpar-mhl/IVyDV6oh/,"2022,9,25,10,00",hockey,russia,mhl
O8x9WnWo,https://www.betexplorer.com/hockey/russia/mhl/sarmaty-orenburzhya-mhl-omskie-yastreby-mhl/O8x9WnWo/,"2022,9,25,10,00",hockey,russia,mhl
EcVLTpG4,https://www.betexplorer.com/hockey/russia/mhl/tyumensky-legion-mhl-stalnye-lisy-mhl/EcVLTpG4/,"2022,9,25,10,00",hockey,russia,mhl
4KXDxz0S,https://www.betexplorer.com/hockey/russia/mhl/dinamo-shinnik-mhl-ska-guor-karelia-mhl/4KXDxz0S/,"2022,9,25,11,00",hockey,russia,mhl
A5Y4XSGu,https://www.betexplorer.com/hockey/russia/mhl/almaz-mhl-dinamo-st-petersburg-mhl/A5Y4XSGu/,"2022,9,25,12,00",hockey,russia,mhl
dMzHUQ0b,https://www.betexplorer.com/hockey/russia/mhl/ladya-togliatti-mhl-belye-medvedi-mhl/dMzHUQ0b/,"2022,9,25,12,00",hockey,russia,mhl
Wv3vH7Vq,https://www.betexplorer.com/hockey/russia/khl/vityaz-balashikha-sibir-novosibirsk/Wv3vH7Vq/,"2022,9,25,13,00",hockey,russia,khl
rokyZ3XO,https://www.betexplorer.com/hockey/russia/vhl/kurhan-ska-neva-st-petersburg/rokyZ3XO/,"2022,9,25,14,00",hockey,russia,vhl
6Nppn4EQ,https://www.betexplorer.com/hockey/slovakia/extraliga/slovan-bratislava-michalovce/6Nppn4EQ/,"2022,9,25,14,30",hockey,slovakia,extraliga
SznQy0W9,https://www.betexplorer.com/hockey/czech-republic/extraliga/karlovy-vary-olomouc/SznQy0W9/,"2022,9,25,15,30",hockey,czech-republic,extraliga
AayVzKoG,https://www.betexplorer.com/hockey/czech-republic/extraliga/kladno-mountfield-hk/AayVzKoG/,"2022,9,25,16,00",hockey,czech-republic,extraliga
MwqIwM1c,https://www.betexplorer.com/hockey/czech-republic/extraliga/liberec-kometa-brno/MwqIwM1c/,"2022,9,25,16,00",hockey,czech-republic,extraliga
dQllE1XH,https://www.betexplorer.com/hockey/denmark/metal-ligaen/sonderjyske-frederikshavn/dQllE1XH/,"2022,9,25,16,00",hockey,denmark,metal-ligaen
0dC8MT7M,https://www.betexplorer.com/hockey/russia/khl/bars-kazan-tractor-chelyabinsk/0dC8MT7M/,"2022,9,25,16,00",hockey,russia,khl
UVGCLmNS,https://www.betexplorer.com/hockey/russia/khl/niznekamsk-avangard-omsk/UVGCLmNS/,"2022,9,25,16,00",hockey,russia,khl
E3hqGRpj,https://www.betexplorer.com/hockey/russia/khl/sochi-amur-khabarovsk/E3hqGRpj/,"2022,9,25,16,00",hockey,russia,khl
pjTJcmAP,https://www.betexplorer.com/hockey/russia/vhl/buran-voronezh-omskie-krylia-vhl/pjTJcmAP/,"2022,9,25,16,00",hockey,russia,vhl
p8dylQqE,https://www.betexplorer.com/hockey/slovakia/extraliga/kosice-21-presov/p8dylQqE/,"2022,9,25,16,00",hockey,slovakia,extraliga
I14kQMi7,https://www.betexplorer.com/hockey/slovakia/extraliga/nove-zamky-dukla-trencin/I14kQMi7/,"2022,9,25,16,00",hockey,slovakia,extraliga
pptNauHk,https://www.betexplorer.com/hockey/germany/del/augsburger-panther-dusseldorf/pptNauHk/,"2022,9,25,16,30",hockey,germany,del
rJKtK924,https://www.betexplorer.com/hockey/germany/del/iserlohn-roosters-munchen/rJKtK924/,"2022,9,25,16,30",hockey,germany,del
ObeumpaK,https://www.betexplorer.com/hockey/slovakia/extraliga/ban-bystrica-nitra/ObeumpaK/,"2022,9,25,16,30",hockey,slovakia,extraliga
rmpEv2ni,https://www.betexplorer.com/hockey/czech-republic/extraliga/sparta-prague-plzen/rmpEv2ni/,"2022,9,25,17,00",hockey,czech-republic,extraliga
ljzZZw1M,https://www.betexplorer.com/hockey/czech-republic/extraliga/trinec-vitkovice/ljzZZw1M/,"2022,9,25,17,00",hockey,czech-republic,extraliga
h8hJZYBs,https://www.betexplorer.com/hockey/norway/fjordkraft-ligaen/frisk-asker-gruner/h8hJZYBs/,"2022,9,25,17,00",hockey,norway,fjordkraft-ligaen
lznSXCtf,https://www.betexplorer.com/hockey/norway/fjordkraft-ligaen/lillehammer-manglerud/lznSXCtf/,"2022,9,25,17,00",hockey,norway,fjordkraft-ligaen
zXsOYhRm,https://www.betexplorer.com/hockey/norway/fjordkraft-ligaen/storhamar-sparta-sarpsborg/zXsOYhRm/,"2022,9,25,17,00",hockey,norway,fjordkraft-ligaen
rJWHCxX1,https://www.betexplorer.com/hockey/poland/polish-hockey-league/torun-oswiecim/rJWHCxX1/,"2022,9,25,17,00",hockey,poland,polish-hockey-league
80v5Fvmq,https://www.betexplorer.com/hockey/poland/polish-hockey-league/zaglebie-sosnowiec-mmks-podhale/80v5Fvmq/,"2022,9,25,17,00",hockey,poland,polish-hockey-league
dh3gPt7D,https://www.betexplorer.com/hockey/slovakia/extraliga/poprad-zvolen/dh3gPt7D/,"2022,9,25,17,00",hockey,slovakia,extraliga
zwFpR2x1,https://www.betexplorer.com/hockey/slovakia/extraliga/spisska-nova-ves-liptovsky-mikulas/zwFpR2x1/,"2022,9,25,17,00",hockey,slovakia,extraliga
GI3Wf8yn,https://www.betexplorer.com/hockey/slovakia/1-liga/hc-19-humenne-brezno/GI3Wf8yn/,"2022,9,25,17,00",hockey,slovakia,1-liga
pbemiQzB,https://www.betexplorer.com/hockey/slovakia/1-liga/hk-levice-spartak-dubnica/pbemiQzB/,"2022,9,25,17,00",hockey,slovakia,1-liga
67dqh6L4,https://www.betexplorer.com/hockey/slovakia/1-liga/povazska-bystrica-trnava/67dqh6L4/,"2022,9,25,17,00",hockey,slovakia,1-liga
bsgyfSjh,https://www.betexplorer.com/hockey/slovakia/1-liga/skalica-ziar-nad-hronom/bsgyfSjh/,"2022,9,25,17,00",hockey,slovakia,1-liga
IPvwZcGS,https://www.betexplorer.com/hockey/czech-republic/extraliga/pardubice-mlada-boleslav/IPvwZcGS/,"2022,9,25,18,00",hockey,czech-republic,extraliga
Akte4XB7,https://www.betexplorer.com/hockey/france/ligue-magnus/grenoble-amiens/Akte4XB7/,"2022,9,25,18,00",hockey,france,ligue-magnus
M3r9Eb2k,https://www.betexplorer.com/hockey/poland/polish-hockey-league/sanok-gks-katowice/M3r9Eb2k/,"2022,9,25,18,00",hockey,poland,polish-hockey-league
4SXDDIHe,https://www.betexplorer.com/hockey/poland/polish-hockey-league/krakow-jastrzebie/4SXDDIHe/,"2022,9,25,18,30",hockey,poland,polish-hockey-league
xYiugn6b,https://www.betexplorer.com/hockey/slovakia/1-liga/slovan-bratislava-topolcany/xYiugn6b/,"2022,9,25,18,30",hockey,slovakia,1-liga
8Ia3ZtwH,https://www.betexplorer.com/hockey/usa/nhl/washington-capitals-buffalo-sabres/8Ia3ZtwH/,"2022,9,25,20,00",hockey,usa,nhl
tWcBXK7T,https://www.betexplorer.com/hockey/usa/nhl/arizona-coyotes-anaheim-ducks/tWcBXK7T/,"2022,9,25,23,00",hockey,usa,nhl
4pBo9as2,https://www.betexplorer.com/hockey/usa/nhl/edmonton-oilers-winnipeg-jets/4pBo9as2/,"2022,9,25,0,00",hockey,usa,nhl
Oj1zSbVj,https://www.betexplorer.com/hockey/usa/nhl/san-jose-sharks-los-angeles-kings/Oj1zSbVj/,"2022,9,25,1,00",hockey,usa,nhl
MBKog7It,https://www.betexplorer.com/hockey/russia/vhl/yermak-angarsk-orsk/MBKog7It/,"2022,9,25,13,00",hockey,russia,vhl
GYJkhRXn,https://www.betexplorer.com/hockey/russia/vhl/sokol-krasnoyarsk-vhl-chelmet-chelyabinsk/GYJkhRXn/,"2022,9,25,14,00",hockey,russia,vhl
p0U0NOA6,https://www.betexplorer.com/hockey/russia/khl/metallurg-magnitogorsk-dinamo-minsk/p0U0NOA6/,"2022,9,25,16,00",hockey,russia,khl
69VdO4e0,https://www.betexplorer.com/hockey/russia/khl/yekaterinburg-red-star-kunlun/69VdO4e0/,"2022,9,25,16,00",hockey,russia,khl
tAMxQ2FT,https://www.betexplorer.com/hockey/russia/mhl/chaika-mhl-kuznetskie-medvedi-mhl/tAMxQ2FT/,"2022,9,25,16,00",hockey,russia,mhl
nBTTROpH,https://www.betexplorer.com/hockey/russia/mhl/molot-perm-mhl-sputnik-almetievsk/nBTTROpH/,"2022,9,25,16,00",hockey,russia,mhl
boXXQr0N,https://www.betexplorer.com/hockey/russia/mhl/reaktor-mhl-irbis-mhl/boXXQr0N/,"2022,9,25,17,00",hockey,russia,mhl
fPIgiomg,https://www.betexplorer.com/hockey/russia/vhl/tambov-vhl-izhevsk/fPIgiomg/,"2022,9,25,17,30",hockey,russia,vhl
hlUPS4VA,https://www.betexplorer.com/hockey/russia/mhl/loko-76-mhl-sibirskie-snaipery-mhl/hlUPS4VA/,"2022,9,25,17,30",hockey,russia,mhl
S6dmFo0d,https://www.betexplorer.com/hockey/russia/khl/severstal-cherepovets-vladivostok/S6dmFo0d/,"2022,9,25,18,00",hockey,russia,khl
zyzij52a,https://www.betexplorer.com/hockey/russia/vhl/dizel-almetyevsk/zyzij52a/,"2022,9,25,18,00",hockey,russia,vhl
K0qZxkh3,https://www.betexplorer.com/hockey/russia/khl/cska-moscow-spartak-moscow/K0qZxkh3/,"2022,9,25,18,30",hockey,russia,khl
vNT4MrQC,https://www.betexplorer.com/hockey/russia/khl/lokomotiv-yaroslavl-barys-astana/vNT4MrQC/,"2022,9,25,18,30",hockey,russia,khl
tApVwVxc,https://www.betexplorer.com/hockey/russia/khl/ska-st-petersburg-nizhny-novgorod/tApVwVxc/,"2022,9,25,18,30",hockey,russia,khl
xljn7SHk,https://www.betexplorer.com/tennis/teams-men/laver-cup/europe-laver-cup-world-laver-cup/xljn7SHk/,"2022,9,25,14,25",tennis,teams-men,laver-cup
6g5fYxAd,https://www.betexplorer.com/tennis/challenger-men-doubles/villa-maria/juarez-facundo-monzon-ignacio-burruchaga-roman-andres-diaz-acosta-facundo/6g5fYxAd/,"2022,9,25,0,45",tennis,challenger-men-doubles,villa-maria
v3R70GAn,https://www.betexplorer.com/tennis/atp-doubles/san-diego/huesler-marc-andrea-reese-hunter-lammons-nathaniel-withrow-jackson/v3R70GAn/,"2022,9,25,1,15",tennis,atp-doubles,san-diego
tCLFuLHM,https://www.betexplorer.com/tennis/atp-singles/san-diego/o-connell-christopher-brooksby-jenson/tCLFuLHM/,"2022,9,25,2,30",tennis,atp-singles,san-diego
vszzfWgU,https://www.betexplorer.com/tennis/atp-singles/san-diego/nakashima-brandon-galan-riveros-daniel-elahi/vszzfWgU/,"2022,9,25,4,00",tennis,atp-singles,san-diego
zHTFxcNO,https://www.betexplorer.com/tennis/atp-singles/seoul/jarry-nicolas-ito-tatsuma/zHTFxcNO/,"2022,9,25,4,00",tennis,atp-singles,seoul
84bUeKNn,https://www.betexplorer.com/tennis/atp-singles/seoul/peniston-ryan-lee-jea-moon/84bUeKNn/,"2022,9,25,4,00",tennis,atp-singles,seoul
E1u7vJhC,https://www.betexplorer.com/tennis/atp-singles/seoul/uchida-kaichi-moriya-hiroki/E1u7vJhC/,"2022,9,25,4,00",tennis,atp-singles,seoul
rm8FwOkS,https://www.betexplorer.com/tennis/wta-singles/tokyo/samsonova-liudmila-zhang-shuai/rm8FwOkS/,"2022,9,25,5,00",tennis,wta-singles,tokyo
nsC9blth,https://www.betexplorer.com/tennis/wta-doubles/seoul/muhammad-asia-santamaria-sabrina-han-na-lae-jang-su-jeong/nsC9blth/,"2022,9,25,5,00",tennis,wta-doubles,seoul
6yxatuOa,https://www.betexplorer.com/tennis/atp-singles/seoul/kumar-omni-watanuki-yosuke-1998/6yxatuOa/,"2022,9,25,5,30",tennis,atp-singles,seoul
Qu9Pd08t,https://www.betexplorer.com/tennis/atp-singles/seoul/lee-duck-hee-wu-tung-lin/Qu9Pd08t/,"2022,9,25,5,30",tennis,atp-singles,seoul
OWMc1t0P,https://www.betexplorer.com/tennis/atp-singles/seoul/shimabukuro-sho-kovacevic-aleksandar/OWMc1t0P/,"2022,9,25,5,30",tennis,atp-singles,seoul
no8gyLrR,https://www.betexplorer.com/tennis/wta-doubles/tokyo/krawczyk-desirae-schuurs-demi-dabrowski-gabriela-olmos-giuliana/no8gyLrR/,"2022,9,25,6,00",tennis,wta-doubles,tokyo
KjSYJFn2,https://www.betexplorer.com/tennis/wta-singles/tokyo/zheng-qinwen-kudermetova-veronika/KjSYJFn2/,"2022,9,25,6,30",tennis,wta-singles,tokyo
0by3uaw6,https://www.betexplorer.com/tennis/atp-singles/seoul/chung-yunseong-svrcina-dalibor/0by3uaw6/,"2022,9,25,7,00",tennis,atp-singles,seoul
dQUBww8I,https://www.betexplorer.com/tennis/atp-singles/seoul/ymer-elias-mochizuki-shintaro/dQUBww8I/,"2022,9,25,7,00",tennis,atp-singles,seoul
ABZ37JbA,https://www.betexplorer.com/tennis/wta-singles/seoul/maria-tatjana-alexandrova-ekaterina/ABZ37JbA/,"2022,9,25,7,00",tennis,wta-singles,seoul
tWm8MakH,https://www.betexplorer.com/tennis/wta-doubles/tokyo/kudermetova-veronika-mertens-elise-melichar-nicole-perez-ellen/tWm8MakH/,"2022,9,25,7,30",tennis,wta-doubles,tokyo
Wj5fjape,https://www.betexplorer.com/tennis/itf-men-singles/m25-darwin-2/jasika-omar-seelig-kyle/Wj5fjape/,"2022,9,25,7,30",tennis,itf-men-singles,m25-darwin-2
SIb3lwF7,https://www.betexplorer.com/tennis/itf-men-singles/m25-darwin-2/walton-adam-sweeny-dane/SIb3lwF7/,"2022,9,25,7,30",tennis,itf-men-singles,m25-darwin-2
WvufRNzn,https://www.betexplorer.com/tennis/wta-singles/seoul/ostapenko-jelena-raducanu-emma/WvufRNzn/,"2022,9,25,8,30",tennis,wta-singles,seoul
2qFEVevo,https://www.betexplorer.com/tennis/wta-singles/parma/alves-carolina-selekhmeteva-oksana/2qFEVevo/,"2022,9,25,9,30",tennis,wta-singles,parma
Uk70gaWi,https://www.betexplorer.com/tennis/wta-singles/parma/waltert-simona-delai-melania/Uk70gaWi/,"2022,9,25,9,30",tennis,wta-singles,parma
MTX6OLK4,https://www.betexplorer.com/tennis/challenger-men-doubles/sibiu/erler-alexander-miedler-lucas-arribage-theo-sanchez-luca/MTX6OLK4/,"2022,9,25,10,00",tennis,challenger-men-doubles,sibiu
h4jfOAlA,https://www.betexplorer.com/tennis/itf-men-singles/m15-monastir-37/coulibaly-eliakim-dougaz-aziz/h4jfOAlA/,"2022,9,25,10,00",tennis,itf-men-singles,m15-monastir-37
n7mnQWJc,https://www.betexplorer.com/tennis/itf-men-singles/m15-monastir-37/mansouri-skander-bertrand-robin/n7mnQWJc/,"2022,9,25,10,00",tennis,itf-men-singles,m15-monastir-37
06DKDgrJ,https://www.betexplorer.com/tennis/itf-men-singles/m15-sharm-elsheikh-10/boehler-dominik-roncalli-simone/06DKDgrJ/,"2022,9,25,10,00",tennis,itf-men-singles,m15-sharm-elsheikh-10
viPBFFD6,https://www.betexplorer.com/tennis/itf-men-singles/m15-sharm-elsheikh-10/capecchi-daniele-rottoli-lorenzo/viPBFFD6/,"2022,9,25,10,00",tennis,itf-men-singles,m15-sharm-elsheikh-10
j7IbxhwA,https://www.betexplorer.com/tennis/itf-men-singles/m25-pardubice/kodat-toby-alex-barton-hynek/j7IbxhwA/,"2022,9,25,10,00",tennis,itf-men-singles,m25-pardubice
djEUpJQ5,https://www.betexplorer.com/tennis/itf-men-singles/m25-pirot/denolly-corentin-cretu-cezar/djEUpJQ5/,"2022,9,25,10,00",tennis,itf-men-singles,m25-pirot
hI7wqceI,https://www.betexplorer.com/tennis/itf-men-singles/m25-pirot/kivattsev-kirill-orlov-vladyslav/hI7wqceI/,"2022,9,25,10,00",tennis,itf-men-singles,m25-pirot
0pOqHs71,https://www.betexplorer.com/tennis/itf-women-singles/w15-sharm-elsheikh-10/falei-aliona-kuzmova-katarina-2001/0pOqHs71/,"2022,9,25,10,00",tennis,itf-women-singles,w15-sharm-elsheikh-10
vVZzJ3xk,https://www.betexplorer.com/tennis/itf-women-singles/w15-sharm-elsheikh-10/pridankina-elena-bestetti-giuliana/vVZzJ3xk/,"2022,9,25,10,00",tennis,itf-women-singles,w15-sharm-elsheikh-10
0O2nB0MK,https://www.betexplorer.com/tennis/itf-women-singles/w25-darwin-2/bozovic-alexandra-zlochova-zuzana/0O2nB0MK/,"2022,9,25,10,00",tennis,itf-women-singles,w25-darwin-2
tMnoDMi8,https://www.betexplorer.com/tennis/itf-women-singles/w25-darwin-2/kumkhum-luksika-gibson-talia/tMnoDMi8/,"2022,9,25,10,00",tennis,itf-women-singles,w25-darwin-2
W86srHAO,https://www.betexplorer.com/tennis/itf-women-singles/w25-otocec/bulgaru-miriam-bianca-sramkova-rebecca/W86srHAO/,"2022,9,25,10,00",tennis,itf-women-singles,w25-otocec
KOaP60mP,https://www.betexplorer.com/tennis/itf-women-singles/w25-otocec/ormaechea-paula-nahimana-sada/KOaP60mP/,"2022,9,25,10,00",tennis,itf-women-singles,w25-otocec
4SHMs2Xu,https://www.betexplorer.com/tennis/itf-women-singles/w60-vrnjacka-banja/bolsova-zadoinov-aliona-ignatik-alexandra/4SHMs2Xu/,"2022,9,25,10,00",tennis,itf-women-singles,w60-vrnjacka-banja
AchM4bal,https://www.betexplorer.com/tennis/itf-women-singles/w60-vrnjacka-banja/ristic-mia-potocnik-nina/AchM4bal/,"2022,9,25,10,00",tennis,itf-women-singles,w60-vrnjacka-banja
EFfakJa1,https://www.betexplorer.com/tennis/itf-men-doubles/m25-darwin-2/sach-tai-talic-zaharije-zak-seelig-kyle-sinclair-colin/EFfakJa1/,"2022,9,25,10,00",tennis,itf-men-doubles,m25-darwin-2
UXDUdYxp,https://www.betexplorer.com/tennis/itf-men-singles/m15-danderyd/friberg-karl-monday-johannus/UXDUdYxp/,"2022,9,25,10,30",tennis,itf-men-singles,m15-danderyd
0KWANuzB,https://www.betexplorer.com/tennis/challenger-men-singles/sibiu/dzumhur-damir-ionel-nicholas-david/0KWANuzB/,"2022,9,25,11,00",tennis,challenger-men-singles,sibiu
vwpw1GbD,https://www.betexplorer.com/tennis/itf-men-singles/m15-melilla/gomez-federico-agustin-martinez-mirko/vwpw1GbD/,"2022,9,25,11,00",tennis,itf-men-singles,m15-melilla
UHDtDyAb,https://www.betexplorer.com/tennis/itf-men-singles/m15-melilla/lopez-san-martin-alvaro-alcala-gurri-max/UHDtDyAb/,"2022,9,25,11,00",tennis,itf-men-singles,m15-melilla
bVbHkHVG,https://www.betexplorer.com/tennis/itf-men-singles/m25-santa-margherita-di-pula-7/andaloro-fabrizio-lavagno-edoardo/bVbHkHVG/,"2022,9,25,11,00",tennis,itf-men-singles,m25-santa-margherita-di-pula-7
vF1jAKyR,https://www.betexplorer.com/tennis/itf-men-singles/m25-santa-margherita-di-pula-7/lopez-montagud-carlos-ejupovic-elmar/vF1jAKyR/,"2022,9,25,11,00",tennis,itf-men-singles,m25-santa-margherita-di-pula-7
SQKwGndj,https://www.betexplorer.com/tennis/itf-women-singles/w15-monastir-31/keller-nadine-li-zongyu/SQKwGndj/,"2022,9,25,11,00",tennis,itf-women-singles,w15-monastir-31
fXCPwjlc,https://www.betexplorer.com/tennis/itf-women-singles/w15-monastir-31/mansouri-yasmine-yao-xinxin/fXCPwjlc/,"2022,9,25,11,00",tennis,itf-women-singles,w15-monastir-31
tUnjPjZ3,https://www.betexplorer.com/tennis/itf-men-doubles/m15-monastir-37/frawley-james-negritu-christoph-huang-tsung-hao-yin-bang-shuo/tUnjPjZ3/,"2022,9,25,11,00",tennis,itf-men-doubles,m15-monastir-37
MXoi2Ket,https://www.betexplorer.com/tennis/itf-women-doubles/w25-otocec/khromacheva-irina-shymanovich-iryna-samir-sandra-yang-ya-yi/MXoi2Ket/,"2022,9,25,11,00",tennis,itf-women-doubles,w25-otocec
tdmllE3m,https://www.betexplorer.com/tennis/challenger-men-doubles/sibiu/babic-zvonimir-wehnelt-kai-sabanov-ivan-sabanov-matej/tdmllE3m/,"2022,9,25,11,30",tennis,challenger-men-doubles,sibiu
Cd3Zehhj,https://www.betexplorer.com/tennis/itf-men-singles/m15-danderyd/freund-simon-tonejc-vito/Cd3Zehhj/,"2022,9,25,11,30",tennis,itf-men-singles,m15-danderyd
YV73yChG,https://www.betexplorer.com/tennis/itf-men-singles/m25-pardubice/chazal-maxime-gill-felix/YV73yChG/,"2022,9,25,11,30",tennis,itf-men-singles,m25-pardubice
juUMN1s0,https://www.betexplorer.com/tennis/itf-women-singles/w15-ceuta/helmi-olga-brunskog-louise/juUMN1s0/,"2022,9,25,11,30",tennis,itf-women-singles,w15-ceuta
MFEGEZSC,https://www.betexplorer.com/tennis/itf-men-doubles/m15-sharm-elsheikh-10/beckley-alec-van-wyk-kris-liaonenka-aliaksandr-zgirovsky-alexander/MFEGEZSC/,"2022,9,25,11,30",tennis,itf-men-doubles,m15-sharm-elsheikh-10
AeVWJqNr,https://www.betexplorer.com/tennis/itf-men-doubles/m25-pardubice/karol-milos-kodat-toby-alex-cerny-matyas-recek-dominik/AeVWJqNr/,"2022,9,25,11,30",tennis,itf-men-doubles,m25-pardubice
ILYvINie,https://www.betexplorer.com/tennis/itf-women-doubles/w15-sharm-elsheikh-10/aglaya-fedorova-pridankina-elena-ezzat-yasmin-falei-aliona/ILYvINie/,"2022,9,25,11,30",tennis,itf-women-doubles,w15-sharm-elsheikh-10
KCokCt7E,https://www.betexplorer.com/tennis/itf-women-doubles/w25-darwin-2/gibson-talia-hule-petra-mays-lisa-ueda-ramu/KCokCt7E/,"2022,9,25,11,30",tennis,itf-women-doubles,w25-darwin-2
YgGGraP2,https://www.betexplorer.com/tennis/challenger-men-singles/braga/moreno-de-alboran-nicolas-skatov-timofey/YgGGraP2/,"2022,9,25,12,00",tennis,challenger-men-singles,braga
0AkrVqkQ,https://www.betexplorer.com/tennis/challenger-women-doubles/budapest/bondar-anna-zimmermann-kimberley-maleckova-jesika-voracova-renata/0AkrVqkQ/,"2022,9,25,12,00",tennis,challenger-women-doubles,budapest
jJzr6xGc,https://www.betexplorer.com/tennis/itf-men-doubles/m15-melilla/perez-contri-sergi-winter-lopez-benjamin-apltauer-filip-sibille-imran/jJzr6xGc/,"2022,9,25,12,00",tennis,itf-men-doubles,m15-melilla
zTuaNU3G,https://www.betexplorer.com/tennis/itf-men-doubles/m15-monastir-37/barroso-campos-alberto-schell-niklas-coulibaly-eliakim-iradukunda-guy-orly/zTuaNU3G/,"2022,9,25,12,00",tennis,itf-men-doubles,m15-monastir-37
Y3cd7tcJ,https://www.betexplorer.com/tennis/itf-men-doubles/m25-santa-margherita-di-pula-7/ovcharenko-oleksandr-picchione-andrea-tabacco-fausto-tabacco-giorgio/Y3cd7tcJ/,"2022,9,25,12,00",tennis,itf-men-doubles,m25-santa-margherita-di-pula-7
Kv0DjcGA,https://www.betexplorer.com/tennis/itf-women-doubles/w60-vrnjacka-banja/dinu-cristina-radisic-nika-astakhova-darya-reyngold-ekaterina/Kv0DjcGA/,"2022,9,25,12,00",tennis,itf-women-doubles,w60-vrnjacka-banja
jqKYv0Hb,https://www.betexplorer.com/tennis/wta-singles/parma/kozlova-kateryna-jacquemot-elsa/jqKYv0Hb/,"2022,9,25,12,30",tennis,wta-singles,parma
Y79wvKW4,https://www.betexplorer.com/tennis/wta-singles/parma/papadakis-lena-bara-irina/Y79wvKW4/,"2022,9,25,12,30",tennis,wta-singles,parma
EHXjXihF,https://www.betexplorer.com/tennis/challenger-men-singles/sibiu/coria-federico-fatic-nerman/EHXjXihF/,"2022,9,25,12,30",tennis,challenger-men-singles,sibiu
rH3S6F5F,https://www.betexplorer.com/tennis/challenger-men-doubles/sibiu/ionel-nicholas-david-palosi-stefan-cornea-vlad-victor-kolar-zdenek/rH3S6F5F/,"2022,9,25,13,00",tennis,challenger-men-doubles,sibiu
Qa7weC7d,https://www.betexplorer.com/tennis/itf-men-doubles/m15-danderyd/friberg-karl-mridha-jonathan-freund-simon-hannestad-benjamin/Qa7weC7d/,"2022,9,25,13,00",tennis,itf-men-doubles,m15-danderyd
