ID,Link,Date,Sport,Country,League
xthivFHU,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/escoffier-antoine-peniston-ryan/xthivFHU/,"2022,9,13,10,00",tennis,challenger-men-singles,rennes
GYyjxSop,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/masur-daniel-de-loore-joris/GYyjxSop/,"2022,9,13,10,00",tennis,challenger-men-singles,rennes
ATM5cxIh,https://www.betexplorer.com/tennis/challenger-men-singles/rennes/thiem-dominic-simon-gilles/ATM5cxIh/,"2022,9,13,10,00",tennis,challenger-men-singles,rennes
SWqU1BmB,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/guinard-manuel-shevchenko-alexander/SWqU1BmB/,"2022,9,13,10,00",tennis,challenger-men-singles,szczecin
p8vZ0V2H,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/janowicz-jerzy-hanfmann-yannick/p8vZ0V2H/,"2022,9,13,10,00",tennis,challenger-men-singles,szczecin
MX12q3Xq,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/kasnikowski-maks-cobolli-flavio/MX12q3Xq/,"2022,9,13,10,00",tennis,challenger-men-singles,szczecin
fJoM3XIb,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/sanchez-izquierdo-nikolas-moutet-corentin/fJoM3XIb/,"2022,9,13,10,00",tennis,challenger-men-singles,szczecin
rqrI4D3h,https://www.betexplorer.com/tennis/challenger-men-singles/szczecin/tirante-thiago-augustin-novak-dennis/rqrI4D3h/,"2022,9,13,10,00",tennis,challenger-men-singles,szczecin
vk8ZJNx7,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/bara-irina-maria-oz-ipek/vk8ZJNx7/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
t0m2VAFG,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/bulgaru-miriam-bianca-sherif-mayar/t0m2VAFG/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
ClNtOS7j,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/cirstea-sorana-mihaela-waltert-simona/ClNtOS7j/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
YZqfXWp4,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/cocciaretto-elisabetta-andreeva-erika/YZqfXWp4/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
Iu7wJshD,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/gorgodze-ekaterine-bolsova-zadoinov-aliona/Iu7wJshD/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
lYKDQLTl,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/jani-reka-luca-brancaccio-nuria/lYKDQLTl/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
Sd5ToWac,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/kovinic-danka-kozlova-kateryna/Sd5ToWac/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
AF3VK3N0,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/lee-gabriela-masarova-rebeka/AF3VK3N0/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
SdqbWj0A,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/pigossi-laura-begu-irina/SdqbWj0A/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
IobtqUqG,https://www.betexplorer.com/tennis/challenger-women-singles/bucharest/rosca-andreea-amalia-grabher-julia/IobtqUqG/,"2022,9,13,10,00",tennis,challenger-women-singles,bucharest
rLe43OOF,https://www.betexplorer.com/tennis/challenger-men-doubles/istanbul/chandrasekar-anirudh-prashanth-vijay-sundar-agarwal-rishab-oetzbach-adrian/rLe43OOF/,"2022,9,13,10,00",tennis,challenger-men-doubles,istanbul
4Ud04499,https://www.betexplorer.com/tennis/challenger-men-doubles/istanbul/ilkel-berk-ozdemir-s-mert-raja-purav-sharan-divij/4Ud04499/,"2022,9,13,10,00",tennis,challenger-men-doubles,istanbul
vmkD12gS,https://www.betexplorer.com/tennis/challenger-men-doubles/istanbul/metreveli-aleksandre-1993-palan-dominik-blancaneaux-geoffrey-lokoli-laurent/vmkD12gS/,"2022,9,13,10,00",tennis,challenger-men-doubles,istanbul
zJzqdtHk,https://www.betexplorer.com/tennis/challenger-men-doubles/istanbul/santillan-akira-walkin-brandon-kirci-koray-setkic-aldin/zJzqdtHk/,"2022,9,13,10,00",tennis,challenger-men-doubles,istanbul
Y94uo4I1,https://www.betexplorer.com/tennis/challenger-men-doubles/rennes/arribage-theo-reboul-fabien-battistone-brian-vance-jamie/Y94uo4I1/,"2022,9,13,10,00",tennis,challenger-men-doubles,rennes
joFznp3e,https://www.betexplorer.com/tennis/challenger-men-doubles/rennes/bergevi-filip-freund-simon-fallert-fabian-jebens-hendrik/joFznp3e/,"2022,9,13,10,00",tennis,challenger-men-doubles,rennes
C03qpOX7,https://www.betexplorer.com/tennis/challenger-men-doubles/rennes/brouwer-gijs-hermans-mats-chidekh-clement-sanchez-luca/C03qpOX7/,"2022,9,13,10,00",tennis,challenger-men-doubles,rennes
xrBWnQmk,https://www.betexplorer.com/tennis/challenger-men-doubles/rennes/debru-gabriel-paire-benoit-johnson-luke-stevens-bart/xrBWnQmk/,"2022,9,13,10,00",tennis,challenger-men-doubles,rennes
tCP0hnQR,https://www.betexplorer.com/tennis/challenger-men-doubles/rennes/de-loore-joris-mertens-yannick-escoffier-antoine-furness-evan/tCP0hnQR/,"2022,9,13,10,00",tennis,challenger-men-doubles,rennes
0083gSAL,https://www.betexplorer.com/tennis/challenger-men-doubles/rennes/eysseric-jonathan-pel-david-vance-jack-whiting-tennyson/0083gSAL/,"2022,9,13,10,00",tennis,challenger-men-doubles,rennes
0GdR87A8,https://www.betexplorer.com/tennis/challenger-men-doubles/rennes/liutarevich-ivan-uzhylovsky-volodymyr-taylor-adam-taylor-jason/0GdR87A8/,"2022,9,13,10,00",tennis,challenger-men-doubles,rennes
rLBSm6Yr,https://www.betexplorer.com/tennis/challenger-men-doubles/rennes/reymond-arthur-tabur-clement-added-dan-olivetti-albano/rLBSm6Yr/,"2022,9,13,10,00",tennis,challenger-men-doubles,rennes
AeD3oj3U,https://www.betexplorer.com/tennis/challenger-men-doubles/szczecin/bortolotti-marco-martos-gornes-sergio-taberner-carlos-tirante-thiago-augustin/AeD3oj3U/,"2022,9,13,10,00",tennis,challenger-men-doubles,szczecin
tGLnkY35,https://www.betexplorer.com/tennis/challenger-men-doubles/szczecin/brown-dustin-vavassori-andrea-gakhov-ivan-shevchenko-alexander/tGLnkY35/,"2022,9,13,10,00",tennis,challenger-men-doubles,szczecin
zwLjlhJB,https://www.betexplorer.com/tennis/challenger-men-doubles/szczecin/carballes-baena-roberto-pellegrino-andrea-kasnikowski-maks-wojcik-yann/zwLjlhJB/,"2022,9,13,10,00",tennis,challenger-men-doubles,szczecin
W4EanWmO,https://www.betexplorer.com/tennis/challenger-men-doubles/szczecin/cobolli-flavio-moroni-gian-marco-guinard-manuel-nikles-johan/W4EanWmO/,"2022,9,13,10,00",tennis,challenger-men-doubles,szczecin
MD5oifZh,https://www.betexplorer.com/tennis/challenger-men-doubles/szczecin/drzewiecki-karol-walkow-szymon-krutykh-oleksii-michalski-daniel/MD5oifZh/,"2022,9,13,10,00",tennis,challenger-men-doubles,szczecin
2PMrjEla,https://www.betexplorer.com/tennis/challenger-men-doubles/szczecin/king-evan-margaroli-luca-sabanov-ivan-sabanov-matej/2PMrjEla/,"2022,9,13,10,00",tennis,challenger-men-doubles,szczecin
ltPfmCYH,https://www.betexplorer.com/tennis/challenger-men-doubles/szczecin/martinez-luis-david-rodriguez-cristian-molchanov-denys-skugor-franco/ltPfmCYH/,"2022,9,13,10,00",tennis,challenger-men-doubles,szczecin
rN6shzKn,https://www.betexplorer.com/tennis/challenger-men-doubles/szczecin/matuszewski-piotr-paulson-andrew-jebavy-roman-pavlasek-adam/rN6shzKn/,"2022,9,13,10,00",tennis,challenger-men-doubles,szczecin
dS1vQOdK,https://www.betexplorer.com/tennis/wta-singles/portoroz/juvan-kaja-cornet-alize/dS1vQOdK/,"2022,9,13,11,00",tennis,wta-singles,portoroz
2TtJItkf,https://www.betexplorer.com/tennis/wta-singles/portoroz/siegemund-laura-rybakina-elena/2TtJItkf/,"2022,9,13,11,00",tennis,wta-singles,portoroz
61mAK2Ks,https://www.betexplorer.com/tennis/wta-singles/portoroz/tomljanovic-ajla-bogdan-ana/61mAK2Ks/,"2022,9,13,11,00",tennis,wta-singles,portoroz
lQxFJMZm,https://www.betexplorer.com/tennis/wta-singles/portoroz/trevisan-martina-siniakova-katerina/lQxFJMZm/,"2022,9,13,11,00",tennis,wta-singles,portoroz
zsuRGKJ6,https://www.betexplorer.com/tennis/wta-singles/portoroz/vekic-donna-parry-diane/zsuRGKJ6/,"2022,9,13,11,00",tennis,wta-singles,portoroz
YFHyG2ND,https://www.betexplorer.com/tennis/wta-doubles/portoroz/fomina-alena-gamarra-martins-ingrid-barnett-alicia-nicholls-olivia/YFHyG2ND/,"2022,9,13,11,00",tennis,wta-doubles,portoroz
MHmm9Wl1,https://www.betexplorer.com/tennis/wta-doubles/portoroz/klepac-andreja-siegemund-laura-parry-diane-tauson-clara/MHmm9Wl1/,"2022,9,13,11,00",tennis,wta-doubles,portoroz
lSezCY4r,https://www.betexplorer.com/tennis/wta-doubles/portoroz/kostyuk-marta-martincova-tereza-bogdan-ana-ruse-elena-gabriela/lSezCY4r/,"2022,9,13,11,00",tennis,wta-doubles,portoroz
jihi8j47,https://www.betexplorer.com/tennis/wta-doubles/portoroz/nagy-adrienn-radisic-nika-potapova-anastasia-sizikova-yana/jihi8j47/,"2022,9,13,11,00",tennis,wta-doubles,portoroz
vmBrHsgF,https://www.betexplorer.com/tennis/challenger-men-doubles/cary/chappell-nick-clark-ezekiel-mchugh-aidan-mcnally-john/vmBrHsgF/,"2022,9,13,18,00",tennis,challenger-men-doubles,cary
lM0IAuWr,https://www.betexplorer.com/tennis/challenger-men-doubles/cary/ficovich-juan-pablo-mena-facundo-blumberg-william-saville-luke/lM0IAuWr/,"2022,9,13,18,00",tennis,challenger-men-doubles,cary
nDEjFLNR,https://www.betexplorer.com/tennis/challenger-men-doubles/cary/galloway-robert-lawson-alex-cash-julian-patten-henry/nDEjFLNR/,"2022,9,13,18,00",tennis,challenger-men-doubles,cary
dOLwINw9,https://www.betexplorer.com/tennis/challenger-men-doubles/cary/kypson-patrick-riffice-sam-gonzales-ruben-stalder-reese/dOLwINw9/,"2022,9,13,18,00",tennis,challenger-men-doubles,cary
WpjN9aok,https://www.betexplorer.com/tennis/challenger-men-doubles/cary/lammons-nathaniel-withrow-jackson-bybel-nicholas-crawford-oliver/WpjN9aok/,"2022,9,13,18,00",tennis,challenger-men-doubles,cary
IwAnG18L,https://www.betexplorer.com/tennis/challenger-men-doubles/cary/reese-hunter-verbeek-sem-damm-martin-2003-rybakov-alex/IwAnG18L/,"2022,9,13,18,00",tennis,challenger-men-doubles,cary
plfR8J0e,https://www.betexplorer.com/tennis/challenger-men-doubles/cary/rocens-martins-fons-van-sambeek-huey-treat-smith-john-patrick/plfR8J0e/,"2022,9,13,18,00",tennis,challenger-men-doubles,cary
zBtvJGR8,https://www.betexplorer.com/baseball/mexico/lmb/sultanes-de-monterrey-leones-de-yucatan/zBtvJGR8/,"2022,9,13,0,00",baseball,mexico,lmb
SWBnAmls,https://www.betexplorer.com/baseball/usa/il/charlotte-knights-nashville-sounds/SWBnAmls/,"2022,9,13,0,05",baseball,usa,il
2krU9amj,https://www.betexplorer.com/baseball/usa/mlb/chicago-cubs-san-francisco-giants/2krU9amj/,"2022,9,13,2,08",baseball,usa,mlb
pSKPyqJH,https://www.betexplorer.com/baseball/japan/npb/chiba-lotte-marines-nippon-ham-fighters/pSKPyqJH/,"2022,9,13,11,00",baseball,japan,npb
OIJTz3YN,https://www.betexplorer.com/baseball/japan/npb/fukuoka-s-hawks-seibu-lions/OIJTz3YN/,"2022,9,13,11,00",baseball,japan,npb
bN49GhO0,https://www.betexplorer.com/baseball/japan/npb/hanshin-tigers-chunichi-dragons/bN49GhO0/,"2022,9,13,11,00",baseball,japan,npb
UBQffpyi,https://www.betexplorer.com/baseball/japan/npb/rakuten-gold-eagles-orix-buffaloes/UBQffpyi/,"2022,9,13,11,00",baseball,japan,npb
EcJONb70,https://www.betexplorer.com/baseball/japan/npb/yokohama-baystars-yakult-swallows/EcJONb70/,"2022,9,13,11,00",baseball,japan,npb
IJ7csK1G,https://www.betexplorer.com/baseball/usa/mlb/miami-marlins-texas-rangers/IJ7csK1G/,"2022,9,13,19,10",baseball,usa,mlb
WUeGLdn2,https://www.betexplorer.com/baseball/usa/mlb/cleveland-guardians-los-angeles-angels/WUeGLdn2/,"2022,9,13,0,10",baseball,usa,mlb
IRiCMxXe,https://www.betexplorer.com/baseball/usa/mlb/cincinnati-reds-pittsburgh-pirates/IRiCMxXe/,"2022,9,13,0,40",baseball,usa,mlb
pYqbptP2,https://www.betexplorer.com/baseball/usa/mlb/detroit-tigers-houston-astros/pYqbptP2/,"2022,9,13,0,40",baseball,usa,mlb
t0w7rKgF,https://www.betexplorer.com/baseball/usa/mlb/new-york-mets-chicago-cubs/t0w7rKgF/,"2022,9,13,1,10",baseball,usa,mlb
OOr2q0v9,https://www.betexplorer.com/baseball/usa/mlb/arizona-diamondbacks-los-angeles-dodgers/OOr2q0v9/,"2022,9,13,3,40",baseball,usa,mlb
KjxBsv9L,https://www.betexplorer.com/baseball/usa/mlb/san-francisco-giants-atlanta-braves/KjxBsv9L/,"2022,9,13,3,45",baseball,usa,mlb
YJRvSidj,https://www.betexplorer.com/handball/poland/superliga/piotrkowianin-piotrkow-chrobry-glogow/YJRvSidj/,"2022,9,13,18,15",handball,poland,superliga
v7k4se8j,https://www.betexplorer.com/handball/denmark/herre-handbold-ligaen/ribe-esbjerg-nordsjaelland/v7k4se8j/,"2022,9,13,18,30",handball,denmark,herre-handbold-ligaen
tCTn6voi,https://www.betexplorer.com/handball/denmark/herre-handbold-ligaen/kolding-mors/tCTn6voi/,"2022,9,13,20,30",handball,denmark,herre-handbold-ligaen
hUTwZhWE,https://www.betexplorer.com/handball/sweden/handbollsligan/kristianstad-ystads-if/hUTwZhWE/,"2022,9,13,19,15",handball,sweden,handbollsligan
p2FVKPCS,https://www.betexplorer.com/handball/europe/champions-league/kiel-elverum/p2FVKPCS/,"2022,9,13,18,45",handball,europe,champions-league
2wQQL5cM,https://www.betexplorer.com/handball/europe/champions-league/szeged-barcelona/2wQQL5cM/,"2022,9,13,18,45",handball,europe,champions-league
Y5dsUrTk,https://www.betexplorer.com/handball/sweden/handbollsligan/alingsas-helsingborg/Y5dsUrTk/,"2022,9,13,19,00",handball,sweden,handbollsligan
OnRMMorG,https://www.betexplorer.com/handball/europe/champions-league/lomza-industria-kielce-nantes/OnRMMorG/,"2022,9,13,20,45",handball,europe,champions-league
AsKV5spA,https://www.betexplorer.com/handball/europe/champions-league/ppd-zagreb-gog/AsKV5spA/,"2022,9,13,20,45",handball,europe,champions-league
