ID,Result,Partial results
bo39lEU0,"[2, 1]","[[6, 1], [3, 6], [10, 7]]"
2J90jz0l,"[2, 0]","[[6, 2], [6, 1]]"
hpKQdxNK,"[2, 0]","[[6, 3], [6, 4]]"
Kf45kfFf,"[0, 2]","[[2, 6], [3, 6]]"
AZRRUlKn,"[2, 0]","[[6, 2], [6, 4]]"
E3tdzBdP,"[2, 0]","[[6, 2], [7, 5]]"
SfY8ETZ5,"[0, 2]","[[0, 6], [2, 6]]"
ANoi3aHe,"[2, 0]","[[6, 3], [7, 64]]"
02itQMO8,"[2, 1]","[[7, 66], [2, 6], [10, 8]]"
884f2JW1,"[2, 0]","[[6, 0], [6, 1]]"
Sbdn4u2k,"[2, 1]","[[6, 2], [3, 6], [10, 3]]"
dG5G91vS,"[2, 1]","[[5, 7], [6, 4], [10, 3]]"
IRXglHyi,,
zqtR54OL,"[2, 0]","[[6, 0], [6, 0]]"
b17JnPHq,"[2, 0]","[[6, 1], [6, 2]]"
pWjXz9eD,,
bZvFahYD,,
8AuwYM7E,"[2, 0]","[[6, 3], [6, 1]]"
l8g7Gfxs,,
GzDGCCy6,,
OjgfYW8U,"[2, 0]","[[6, 2], [6, 1]]"
bqdryZOB,"[0, 2]","[[3, 6], [3, 6]]"
U34RvHPn,"[2, 0]","[[6, 0], [6, 1]]"
8f3Vwyug,"[2, 0]","[[6, 1], [7, 66]]"
xzenzgvI,"[0, 2]","[[0, 6], [1, 6]]"
lEK0gGvt,"[0, 2]","[[64, 7], [1, 6]]"
Wlb3AeiK,"[0, 2]","[[3, 6], [2, 6]]"
barr3Dqf,"[0, 2]","[[4, 6], [2, 6]]"
fDzkBNl2,"[2, 1]","[[7, 65], [2, 6], [10, 5]]"
l8P8VizH,"[2, 1]","[[4, 6], [6, 3], [12, 10]]"
U5wwEP4q,"[0, 2]","[[4, 6], [2, 6]]"
6iWaHLlb,"[2, 0]","[[7, 5], [6, 4]]"
tAOCEJYG,"[2, 0]","[[6, 0], [6, 3]]"
prV3Gu44,"[0, 2]","[[3, 6], [63, 7]]"
zXNGDwlN,"[2, 0]","[[6, 2], [6, 3]]"
zJrravZT,"[0, 2]","[[1, 6], [62, 7]]"
ENMKCc3T,"[0, 2]","[[4, 6], [63, 7]]"
S6K8FaJA,"[0, 2]","[[4, 6], [3, 6]]"
vew5RcO0,"[2, 1]","[[6, 3], [5, 7], [10, 3]]"
lQKelLVD,"[2, 0]","[[6, 3], [6, 2]]"
SGJamuoK,"[1, 2]","[[5, 7], [6, 3], [7, 10]]"
OChVqFcB,,"[[63, 7], [0, 4]]"
SU6iXG4f,"[2, 0]","[[6, 1], [6, 0]]"
fJm3g7Ld,"[2, 0]","[[6, 3], [6, 4]]"
tzjFj55F,"[0, 2]","[[65, 7], [4, 6]]"
rLJEnymp,"[1, 2]","[[7, 62], [5, 7], [9, 11]]"
lM2eh3vG,"[0, 2]","[[3, 6], [0, 6]]"
SQtY5M8F,,
OGf8LbgQ,"[2, 0]","[[6, 0], [6, 2]]"
behVo1Hq,"[2, 1]","[[2, 6], [6, 1], [10, 3]]"
8QZL8OOd,"[2, 0]","[[6, 3], [6, 3]]"
txPNRwAM,"[0, 2]","[[2, 6], [1, 6]]"
EROrR6JB,"[0, 2]","[[64, 7], [4, 6]]"
SvnD5ucF,"[2, 0]","[[6, 4], [6, 4]]"
trjH4aCL,"[2, 0]","[[6, 0], [6, 1]]"
fRm571S2,"[2, 1]","[[7, 65], [3, 6], [10, 7]]"
MLqMpvLk,"[2, 0]","[[6, 1], [6, 1]]"
O6uM3JRR,"[2, 0]","[[6, 1], [6, 0]]"
YHn96Ls9,"[1, 2]","[[7, 63], [4, 6], [6, 10]]"
GrqQqbzd,"[2, 1]","[[6, 4], [2, 6], [10, 8]]"
QFRmawzq,"[0, 2]","[[2, 6], [1, 6]]"
tCslFIAA,,
vNeU0dAf,"[0, 2]","[[3, 6], [2, 6]]"
IDfYaGP0,"[2, 1]","[[2, 6], [6, 4], [10, 7]]"
nPKg7bXQ,"[0, 2]","[[0, 6], [2, 6]]"
h6cM2Iur,"[2, 1]","[[6, 1], [3, 6], [10, 7]]"
08IsA0m8,"[2, 1]","[[5, 7], [7, 66], [11, 9]]"
0xpwazu7,"[2, 1]","[[6, 3], [1, 6], [11, 9]]"
tl517ZqK,"[2, 0]","[[6, 3], [6, 1]]"
Yopt0ixf,"[2, 0]","[[6, 1], [6, 4]]"
z1H7BN9F,"[2, 0]","[[6, 1], [6, 0]]"
vJJpdrAS,"[2, 0]","[[6, 3], [7, 5]]"
SzEaDqu3,"[0, 2]","[[2, 6], [2, 6]]"
AwSTaQA3,"[0, 2]","[[2, 6], [1, 6]]"
GvBCi2Iq,"[0, 2]","[[3, 6], [3, 6]]"
8KtPXNM6,,"[[1, 6], [4, 1]]"
S209wggS,"[2, 1]","[[6, 3], [3, 6], [12, 10]]"
2FRvgYhF,,
40HgwAhk,"[1, 2]","[[4, 6], [6, 3], [5, 10]]"
xn1Dcvv4,"[2, 0]","[[7, 5], [6, 3]]"
riGcxU7e,"[0, 2]","[[1, 6], [2, 6]]"
AaaLeI8G,"[0, 2]","[[2, 6], [2, 6]]"
KAMWfcuK,"[2, 0]","[[6, 3], [6, 3]]"
ve33ky3s,"[2, 1]","[[65, 7], [7, 5], [10, 4]]"
YH27leIm,"[0, 2]","[[1, 6], [2, 6]]"
2ZByfHfQ,"[2, 0]","[[6, 0], [6, 0]]"
McaEk1yL,"[0, 2]","[[3, 6], [3, 6]]"
QV55iN68,"[2, 0]","[[6, 1], [6, 3]]"
4M49jsME,"[2, 0]","[[6, 2], [6, 3]]"
0lbIlLjR,"[2, 1]","[[1, 6], [7, 64], [10, 4]]"
Ekw4eeZ7,"[2, 0]","[[6, 1], [6, 4]]"
YuVecH4e,"[0, 2]","[[2, 6], [2, 6]]"
6qQkJbRE,"[2, 0]","[[6, 2], [7, 63]]"
0prO0jBm,"[1, 2]","[[4, 6], [7, 5], [6, 10]]"
A3gpPDTC,"[0, 2]","[[1, 6], [1, 6]]"
zoR6tFbm,"[2, 0]","[[6, 2], [6, 2]]"
O6clOXrJ,"[0, 2]","[[5, 7], [3, 6]]"
U7QAuZDg,"[0, 2]","[[0, 6], [0, 6]]"
xAoWnHLJ,"[0, 2]","[[4, 6], [4, 6]]"
trUEvgTa,"[2, 1]","[[6, 4], [3, 6], [10, 8]]"
G0pznyyQ,"[0, 2]","[[0, 6], [2, 6]]"
dfS2seqs,"[0, 2]","[[4, 6], [2, 6]]"
rLPW9NTk,"[5, 0]",
bkXZwMM2,"[7, 1]",
8A1ncmaR,"[6, 7]",
QoCsbTqL,"[3, 4]",
Cr8wa9UE,"[2, 3]",
08tRk5i1,"[0, 2]",
IqiMjoxe,"[2, 5]",
vghIiRMl,"[5, 1]",
AJmEh77r,"[5, 4]",
YaXY8fXg,"[6, 5]",
K4eWYdCt,"[1, 3]",
0CYafpc7,"[3, 4]",
h8bsjV5L,"[2, 3]",
v3X3g4CD,,
va9CqvTj,"[6, 7]",
dp39QFTs,"[8, 7]",
p6eMNDD0,"[4, 1]",
AcAEyHwj,"[5, 3]",
GGhe8N5i,"[3, 0]",
ll9Izygd,"[3, 5]",
IsCtLEae,"[0, 3]",
4v8xMfpk,"[3, 1]",
ABTWuGyL,"[0, 3]",
MFIXMzVr,"[0, 3]",
C4BpKYE1,"[1, 3]",
j3IENhKc,"[2, 3]",
xCIuYUED,"[1, 3]",
pCWuf7D5,"[1, 3]",
nX678TxC,"[10, 15]",
Qmm37eVe,"[3, 0]",
KWDjGOmU,"[0, 3]",
nJFrIpJH,"[2, 3]",
fTtBC6do,"[0, 3]",
4GaFXSgj,"[1, 3]",
Is6XuinA,"[0, 3]",
bc90wbQB,"[1, 3]",
r7bJWn9d,"[2, 3]",
0rDurMBt,"[3, 0]",
88Gmt0tg,"[3, 1]",
U1TLR0Ra,"[2, 3]",
C45yuB1G,"[1, 3]",
bsLxOIQO,"[3, 1]",
rPDKrg2i,"[3, 1]",
vi7TtXW3,"[3, 0]",
QTMUPvdC,"[3, 2]",
8WbpwkWS,"[1, 3]",
ATYNgNm6,"[3, 1]",
lKXRhs3C,"[3, 0]",
IgxWi1II,"[3, 0]",
fJaazZno,"[3, 2]",
GvoB5gaR,"[3, 1]",
MVroHE5M,"[3, 0]",
dleEUCD1,"[3, 1]",
G4nnMET7,"[3, 2]",
rBvYqILE,"[2, 3]",
fkK8wGbr,"[3, 1]",
4KuUpb68,"[1, 3]",
YuJCxzEl,"[3, 1]",
QZTxqxyL,"[0, 3]",
xAXtrdjR,"[3, 0]",
ObDhUF3G,"[3, 0]",
jkapim97,"[1, 3]",
QRBMjvFO,"[2, 3]",
GjiWAs0t,"[3, 0]",
j5mXuKBG,"[3, 0]",
2VLY5yqh,"[0, 3]",
YFsLnErU,"[3, 1]",
OvNU6HTo,"[3, 0]",
AXnDLBj2,"[3, 2]",
tj20DU6Q,"[3, 0]",
ralS8lFs,"[3, 0]",
QNwX78Um,"[3, 2]",
vRsy7Sqf,"[3, 0]",
xn9U2gxk,"[3, 1]",
8dlvROVi,"[3, 0]",
rP9Q3ZMr,"[3, 2]",
2esmP204,"[3, 2]",
nT8pxOe2,"[1, 3]",
Eadv7oB4,"[20, 30]","[[10, 14], [10, 16]]"
0x6po4lo,"[26, 23]","[[16, 9], [10, 14]]"
YDvtyrNj,"[28, 28]","[[17, 16], [11, 12]]"
zJIOaRai,"[32, 22]","[[18, 12], [14, 10]]"
fNuxxO7p,"[25, 34]","[[12, 17], [13, 17]]"
Ovk6sppN,"[28, 40]","[[16, 16], [12, 24]]"
ngMSboFc,"[28, 21]","[[13, 10], [15, 11]]"
2VmAt4aT,"[31, 28]","[[15, 15], [16, 13]]"
tGLWc5U3,"[28, 25]","[[15, 12], [13, 13]]"
WOUdqvPc,"[33, 25]","[[18, 13], [15, 12]]"
zLJOk13R,"[29, 20]","[[15, 9], [14, 11]]"
GfgV3B5l,"[34, 24]","[[19, 11], [15, 13]]"
riQtupk9,"[24, 23]","[[15, 12], [9, 11]]"
Qg2HF840,"[31, 23]","[[17, 13], [14, 10]]"
txqpv44F,"[36, 23]","[[20, 13], [16, 10]]"
zPgCAMM3,"[38, 24]","[[18, 7], [20, 17]]"
INeaQPII,"[29, 25]","[[18, 14], [11, 11]]"
xU5LESJ6,"[36, 21]","[[16, 10], [20, 11]]"
2g8zX6fF,"[39, 31]","[[19, 16], [20, 15]]"
2HGN73Fc,"[43, 23]","[[21, 13], [22, 10]]"
S2fzHEme,"[33, 17]","[[15, 9], [18, 8]]"
fBwbz3lG,"[25, 20]","[[15, 10], [10, 10]]"
lCeWHfYl,"[37, 24]","[[20, 9], [17, 15]]"
G2g7vwJa,"[21, 31]","[[10, 17], [11, 14]]"
8dWuOHYI,"[38, 23]","[[18, 10], [20, 13]]"
pEFOn1BJ,"[30, 23]","[[15, 12], [15, 11]]"
r30pDSno,"[36, 27]","[[13, 15], [23, 12]]"
A9rwLP12,"[19, 29]","[[8, 15], [11, 14]]"
6yIdCXc2,"[44, 31]","[[22, 14], [22, 17]]"
OCnsKqH8,"[17, 28]","[[8, 16], [9, 12]]"
SKgfakGt,"[35, 26]","[[18, 10], [17, 16]]"
StDuKqdM,"[31, 33]","[[12, 14], [19, 19]]"
xzkjtNuH,"[41, 14]","[[19, 8], [22, 6]]"
ncptfNyT,"[35, 19]","[[21, 11], [14, 8]]"
l6W7kspp,"[38, 28]","[[19, 14], [19, 14]]"
WULCl1aj,"[28, 33]","[[14, 16], [14, 17]]"
pYPGmLEd,"[31, 29]","[[15, 13], [16, 16]]"
byEbC4ic,"[22, 36]","[[14, 17], [8, 19]]"
vXpxe3MM,"[23, 22]","[[15, 11], [8, 11]]"
nHAWOCo3,"[23, 23]","[[12, 9], [11, 14]]"
8QBSPhWd,"[39, 20]","[[17, 10], [22, 10]]"
EwsTNW09,"[18, 32]","[[10, 14], [8, 18]]"
niuyMAVL,"[29, 25]","[[15, 10], [14, 15]]"
0fquLUpS,"[24, 23]","[[16, 9], [8, 14]]"
6yM7Glgq,"[31, 19]","[[14, 10], [17, 9]]"
p8ARb4SD,"[27, 22]","[[14, 13], [13, 9]]"
j53bZs0e,"[27, 34]","[[14, 18], [13, 16]]"
fs01h25s,"[33, 23]","[[15, 10], [18, 13]]"
Ob9VcOsK,"[35, 20]","[[18, 9], [17, 11]]"
CvMa88oR,"[30, 26]","[[15, 16], [15, 10]]"
rTobwPbj,"[29, 26]","[[19, 12], [10, 14]]"
bD74h5xQ,"[33, 28]","[[13, 12], [20, 16]]"
v5lUESOp,"[30, 29]","[[15, 13], [15, 16]]"
Wb3DySWP,"[38, 22]","[[19, 13], [19, 9]]"
Qc2tNJYi,"[41, 15]","[[21, 6], [20, 9]]"
W4nZB0gH,"[21, 33]","[[10, 18], [11, 15]]"
faeEGOvn,"[23, 33]","[[14, 17], [9, 16]]"
zgsKaQ4a,"[33, 29]","[[14, 17], [19, 12]]"
EqtObpK5,"[37, 20]","[[22, 8], [15, 12]]"
86uSc4ZB,"[26, 31]","[[13, 16], [13, 15]]"
Q37eYcB7,"[31, 27]","[[17, 14], [14, 13]]"
S8ovcsl8,"[41, 24]","[[20, 9], [21, 15]]"
